LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
Japan,MEATCONSUMP,PIG,KG_CAP,A,2016,15.377,
Japan,MEATCONSUMP,PIG,KG_CAP,A,2017,15.942,
Japan,MEATCONSUMP,PIG,KG_CAP,A,2018,16.003,
Japan,MEATCONSUMP,PIG,KG_CAP,A,2019,16.156,
Japan,MEATCONSUMP,PIG,KG_CAP,A,2020,16.13,
Japan,MEATCONSUMP,PIG,KG_CAP,A,2021,16.111,
Japan,MEATCONSUMP,PIG,KG_CAP,A,2022,16.064,
Japan,MEATCONSUMP,PIG,KG_CAP,A,2023,16.022,
Japan,MEATCONSUMP,PIG,KG_CAP,A,2024,15.987,
Japan,MEATCONSUMP,PIG,KG_CAP,A,2025,15.959,
Japan,MEATCONSUMP,PIG,KG_CAP,A,2026,15.931,
Japan,MEATCONSUMP,PIG,KG_CAP,A,2027,15.91,
Japan,MEATCONSUMP,PIG,KG_CAP,A,2028,15.886,
Japan,MEATCONSUMP,PIG,KG_CAP,A,2029,15.87,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,1990,12.612,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,1991,11.841,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,1992,12.195,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,1993,11.953,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,1994,12.476,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,1995,12.565,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,1996,12.973,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,1997,12.627,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,1998,11.956,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,1999,12.009,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2000,12.84,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2001,13.214,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2002,12.816,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2003,12.674,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2004,12.393,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2005,13.152,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2006,13.376,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2007,13.49,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2008,13.329,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2009,13.682,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2010,14.278,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2011,14.212,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2012,15.119,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2013,15.041,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2014,15.285,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2015,15.826,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2016,16.315,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2017,16.897,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2018,17.374,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2019,17.702,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2020,17.734,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2021,17.785,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2022,17.841,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2023,17.904,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2024,17.971,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2025,18.044,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2026,18.122,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2027,18.205,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2028,18.292,
Japan,MEATCONSUMP,POULTRY,KG_CAP,A,2029,18.382,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.743,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.759,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.797,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.672,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.563,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.576,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.497,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.438,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.42,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,1999,0.352,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2000,0.32,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.307,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.294,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2003,0.252,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2004,0.319,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2005,0.364,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2006,0.367,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2007,0.264,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2008,0.267,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2009,0.27,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2010,0.217,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2011,0.218,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2012,0.188,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2013,0.125,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.14,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.127,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2016,0.138,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2017,0.153,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2018,0.17,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2019,0.173,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2020,0.16,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2021,0.158,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2022,0.156,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2023,0.154,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2024,0.151,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2025,0.149,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2026,0.147,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2027,0.145,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2028,0.143,
Japan,MEATCONSUMP,SHEEP,KG_CAP,A,2029,0.141,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,1990,0,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,1991,5.084,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,1992,5.668,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,1993,5.293,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,1994,5.649,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,1995,6.483,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,1996,6.714,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,1997,7.588,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,1998,6.808,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,1999,8.084,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2000,8.449,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2001,7.322,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2002,8.331,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2003,8.03,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2004,6.47,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2005,5.976,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2006,6.641,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2007,7.046,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2008,7.191,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2009,7.424,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2010,7.981,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2011,8.819,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2012,8.943,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2013,9.337,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2014,9.871,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2015,10.008,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2016,10.019,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2017,10.441,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2018,10.83,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2019,11.822,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2020,11.85,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2021,11.908,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2022,11.968,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2023,12.031,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2024,12.096,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2025,12.163,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2026,12.234,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2027,12.279,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2028,12.34,
Republic of Korea,MEATCONSUMP,BEEF,KG_CAP,A,2029,12.404,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,1990,0,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,1991,9.938,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,1992,13.314,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,1993,13.41,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,1994,13.829,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,1995,14.384,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,1996,15.35,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,1997,15.126,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,1998,14.906,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,1999,17.096,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2000,15.956,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2001,16.564,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2002,17.013,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2003,20.876,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2004,19.283,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2005,18.856,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2006,22.715,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2007,23.956,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2008,24.179,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2009,23.472,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2010,24.309,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2011,23.378,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2012,24.173,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2013,25.31,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2014,25.668,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2015,27.92,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2016,29.098,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2017,29.536,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2018,30.604,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2019,31.229,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2020,31.565,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2021,31.647,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2022,31.697,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2023,31.762,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2024,31.834,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2025,31.917,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2026,32.004,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2027,32.102,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2028,32.199,
Republic of Korea,MEATCONSUMP,PIG,KG_CAP,A,2029,32.31,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,1990,5.567,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,1991,6.741,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,1992,7.523,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,1993,7.815,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,1994,7.812,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,1995,8.505,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,1996,9.088,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,1997,8.495,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,1998,7.491,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,1999,9.254,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2000,9.625,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2001,10.51,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2002,10.856,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2003,9.548,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2004,8.437,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2005,10.845,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2006,11.616,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2007,11.441,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2008,11.364,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2009,12.087,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2010,13.261,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2011,14.198,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2012,14.232,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2013,14.38,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2014,16.085,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2015,16.851,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2016,17.279,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2017,17.157,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2018,18.035,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2019,18.674,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2020,18.742,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2021,18.82,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2022,18.903,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2023,18.989,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2024,19.081,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2025,19.173,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2026,19.267,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2027,19.363,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2028,19.464,
Republic of Korea,MEATCONSUMP,POULTRY,KG_CAP,A,2029,19.567,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.196,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.16,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.31,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.229,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.279,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.247,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.209,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.183,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.152,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,1999,0.128,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2000,0.106,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.09,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.105,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2003,0.101,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2004,0.109,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2005,0.11,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2006,0.105,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2007,0.104,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2008,0.103,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2009,0.095,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2010,0.101,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2011,0.115,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2012,0.118,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2013,0.115,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.151,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.189,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2016,0.248,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2017,0.331,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2018,0.324,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2019,0.332,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2020,0.332,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2021,0.332,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2022,0.332,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2023,0.332,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2024,0.332,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2025,0.333,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2026,0.333,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2027,0.334,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2028,0.334,
Republic of Korea,MEATCONSUMP,SHEEP,KG_CAP,A,2029,0.335,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1990,7.384,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1991,8.976,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1992,9.367,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1993,8.495,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1994,9.978,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1995,8.551,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1996,9.93,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1997,10.191,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1998,10.983,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1999,10.882,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2000,10.79,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2001,11.048,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2002,11.824,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2003,10.955,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2004,10.407,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2005,10.671,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2006,10.01,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2007,10.704,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2008,11.219,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2009,10.553,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2010,9.966,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2011,9.056,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2012,9.055,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2013,9.023,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2014,8.911,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2015,8.913,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2016,9.134,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2017,9.162,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2018,9.243,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2019,9.167,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2020,8.971,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2021,8.986,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2022,8.996,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2023,9.036,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2024,9.096,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2025,9.1,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2026,9.128,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2027,9.108,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2028,9.092,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2029,9.06,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1990,7.339,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1991,7.895,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1992,7.832,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1993,7.635,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1994,8.21,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1995,8.045,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1996,7.768,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1997,8.001,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1998,8.461,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1999,8.667,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2000,9.228,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2001,9.416,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2002,9.696,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2003,9.989,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2004,10.234,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2005,10.079,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2006,10.275,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2007,10.292,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2008,10.191,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2009,11.085,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2010,10.989,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2011,10.332,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2012,11.169,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2013,11.663,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2014,11.733,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2015,12.527,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2016,12.84,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2017,13.305,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2018,14.05,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2019,14.401,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2020,14.42,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2021,14.494,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2022,14.532,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2023,14.571,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2024,14.617,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2025,14.667,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2026,14.716,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2027,14.768,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2028,14.817,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2029,14.875,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1990,8.89,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1991,10.245,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1992,10.833,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1993,12.522,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1994,13.371,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1995,14.55,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1996,14.221,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1997,16.282,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1998,17.693,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1999,18.779,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2000,19.842,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2001,20.633,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2002,21.781,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2003,22.93,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2004,23.435,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2005,25.15,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2006,25.467,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2007,25.536,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2008,25.904,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2009,25.936,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2010,26.388,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2011,26.867,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2012,27.111,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2013,27.329,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2014,27.798,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2015,28.367,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2016,29.062,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2017,29.785,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2018,30.101,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2019,30.534,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2020,30.586,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2021,30.708,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2022,30.819,
